sample_id,mitochondria_background_signal_heterogeneity,median_mitochondria_object_area,background_noise_robust_snr,background_mito_signal_contamination_index,mitochondria_intensity_variance_across_radial_shells,nucleus_to_mitochondria_intensity_ratio,mitochondria_length_to_width_variability,mitochondria_network_compactness,mitochondrial_radial_anisotropy_index,mitochondria_neighbor_intensity_variogram_slope,mitochondria_local_autocorrelation_length,mitochondria_length_width_skewness,mito_clustered_vs_isolated_object_fraction,mitochondria_background_contrast_ratio,mitochondria_local_texture_anisotropy,intra_cell_mitochondria_cluster_coefficient,mitochondria_intensity_gini_inside_cell,mitochondria_to_background_intensity_contrast,perinuclear_mitochondria_fraction,mito_perimeter_intensity_gradient_mean,mitochondria_intensity_entropy_within_cell,mitochondria_area_fraction_in_perinuclear_band,intra_cell_mito_intensity_variogram_slope,mitochondria_intensity_entropy,intra_cell_mitochondria_clusteredness,mitochondria_radial_compactness_gradient,mitochondrial_network_fragmentation_score,background_mito_signal_to_noise,mito_intensity_geodesic_variation,mitochondria_network_continuity_score,mitochondria_polarization_toward_niche_side,mitochondria_long_tubule_fraction,elongated_mito_fraction_by_aspect_ratio,mitochondria_size_intensity_correlation,mitochondrial_area_fraction,mitochondria_intensity_weighted_eccentricity_variance,per_mitochondrion_intensity_skewness_mean,mitochondria_neighbor_intensity_autocorrelation,mitochondria_network_spatial_entropy,mitochondria_perimeter_to_area_ratio_mean,mitochondria_to_cell_intensity_dynamic_range_ratio,mito_intensity_autocorrelation_length,mitochondria_spatial_polarization_score,mitochondria_radial_distribution_entropy,mitochondria_texture_anisotropy_glcm,mitochondria_clusteredness_by_nearest_neighbor,mitochondria_local_entropy_mean
young_20210324_srd1c3_r1,1040.7852,163.0,51.586052100780144,0.5058526021755527,0.0141297727823257,0.2850651679678267,,0.2190749697680857,0.7876003327435245,,21.187536326292715,0.3055883275802145,0.375,0.999065852566621,0.9869340658187866,0.3809523809523809,0.3779864410859743,-0.0905180057514147,0.1662276059654398,2421.07275390625,5.40562810037843,0.1068888437309489,1.6751677171918329,3.5332482847136517,1.1557395199327547,-0.0327904130113354,0.0004895985389859,22.221449663314864,0.0207238044522226,0.3144545450440527,-0.0483203125,0.0,0.3333333333333333,0.7351552728814319,0.08134375,0.0426374763101865,-0.4514127336530652,-0.4999999999999998,0.9080037401073504,0.3232481471726665,0.9847482458161888,92.75708688078797,0.4746066265787068,2.0744583464376873,0.5053633969461617,0.5762316085273625,2.00032901763916
young_20210324_srd1c4_r1,1020.0288,189.0,48.65573045198397,0.4279102383991647,0.0015391717897728,0.6906732117327719,0.1934651000261306,0.4258831201509268,1.038013666942069,,19.39454082651546,0.5527868090006156,0.1111111111111111,1.0127616884191113,0.9770542979240416,0.3703703703703703,0.3024549989157357,-0.0306365074539983,0.0611082669154061,2085.220947265625,5.316716534613068,0.0786159750539697,1.2889460729315874,4.008605414375945,1.1112878062061802,-0.2237167511532568,0.0019106247700125,13.272443654607768,0.0231771378711644,0.2595720411462365,0.2024759674072265,0.0,0.2142857142857142,0.1247071361589593,0.097775,0.0028051707393177,-0.3856213343254838,-0.2931437789002297,0.9401375608459548,0.2425009826355235,0.8387718319299344,177.4427296581844,0.1250013976492128,2.204947658333877,0.5011141108364996,0.531388257128571,1.673541784286499
young_20210324_srd1c5_r1,,235.0,178.31608220469673,0.5285941925877661,0.0093113081529736,0.5339943342303475,0.6679945613622665,0.3204264533610969,1.9863315883555972,-159156.9079727766,36.61327626741691,0.7379098609784838,0.5454545454545454,1.1316587736164418,0.985794186592102,0.5185185185185185,0.441788533379756,0.0020121730204404,0.0759726468661279,2433.3056640625,5.267616607393198,0.1072508858352778,1.5095368233959112,3.682278533972655,1.0258325195281863,-0.134961793319587,0.0015412509415215,32.833077774390865,0.0201019343691191,0.506172839506172,-0.1102232360839843,0.1111111111111111,0.5,0.006050911497764,0.10585625,0.0023646510095758,-0.2118537754240147,-0.352265903799628,0.9264236751162614,0.2495996833435327,0.939537376815395,114.49139176620636,0.2009044567620233,1.933684242841484,0.5226971884177718,0.5819609407353352,1.4695175886154177
young_20210324_srd1c6_r1,1037.82,264.0,264.5030098562746,0.4248644008419693,0.007033662404865,0.4249999999661624,0.3613215906500816,0.3985350366407298,1.3408356544353317,842833.407327656,19.102115106725407,-0.1501253864580453,0.1818181818181818,0.9513479238206608,0.978806495666504,0.4545454545454545,0.3523735414823998,-0.0753658575426773,0.0568486789537884,2941.730224609375,5.3850643534595335,0.0634738395932425,1.5435568509152762,3.0853687933105327,1.157276968253436,-0.18010418604938,0.000934923084504,81.14727017327847,0.0223363320529464,0.1492899128995394,-0.0664183044433593,0.0,0.2,0.5731554448015945,0.07345625,0.0141111023740005,-0.1895805861184469,-0.3216550936832724,0.910915680236645,0.2009004595532005,0.2202874297603884,98.94967869231108,0.1190501184460064,2.334140620339581,0.5209062816600538,0.486124562896494,1.9930614233016968
young_20210324_srd1c7_r1,,193.0,205.7196760901207,0.4050912006008126,0.0064872615039348,0.1430647424190153,,0.387660205040564,0.7917448702353899,,12.517131253050094,0.7783102707773273,0.0,0.979712645741028,0.9806445837020874,0.6666666666666666,0.3001925063874131,-0.053620566648879,0.1452344354964819,2132.89990234375,5.353993190925837,0.1147540983606556,1.6644487493224651,3.2344217620879547,1.0928942804073,0.1462145802659282,0.0007373865275506,51.00608269206215,0.0208386621048039,0.2756769428605979,0.04731201171875,0.0,0.5,0.4740926826651452,0.08180625,0.002222602741829,-0.5404098602924502,0.4999999999999933,0.8942270034397498,0.3017607892003547,0.6918881109759205,73.34819682283954,0.0965625527790899,2.333367781449782,0.4810484463330115,0.5418713624923285,2.2268879413604736
young_20210324_srd1c8_r1,,314.0,342.4524391622167,0.284848855691785,0.0034799475688487,0.9933300696981197,0.3276283774852752,0.674325010513,1.2682986571552983,,16.1835440842074,1.1013287942563796,0.0,0.9292900488920158,0.980824649333954,0.3939393939393939,0.2993557543441432,-0.0758710220252884,0.1132292079982391,2913.65673828125,5.3770123362695985,0.0804684958247478,1.3372941612522895,2.826927086589388,1.0390545562379754,-0.3106392120653756,0.0011348625640594,59.35518340670913,0.0185028329897912,0.3376238897119766,0.0899668884277343,0.0,0.0,0.7150014991679335,0.0676875,0.0065094277067234,-0.2604928113665363,-0.1933618305879031,0.9185199205992968,0.2916567690156328,0.2471813563960351,110.29915989654228,0.0380550546818365,2.309280133800484,0.5107876443331658,0.4828795281608895,1.9273415803909304
young_20210324_srd2c10_r1,623.4332999999999,218.0,36.011753330048066,0.4206447075249667,0.0041822553612291,0.9645950231175532,0.8347101972699165,0.9317585105226984,1.048530481974257,,24.626114017165023,0.1144965159268487,0.0,0.955156834607488,0.9735005497932434,0.393939393939394,0.2836636315767773,-0.0478605123089217,0.1376384407614968,1449.6549072265625,5.257282890903857,0.1196305527048819,1.3412990552626052,3.898746301911411,1.4023543400326266,-0.4010443844043395,0.0036234456127304,10.870542664386864,0.0209606368116534,0.1649535043666053,-0.0975059000651041,0.1,0.1666666666666666,0.0264608247553756,0.0769283950617284,0.0011546331057828,-0.5883624915507035,0.1333871711190088,0.9388114960608456,0.2830650188203108,0.7288132383293231,147.27534269781194,0.0732209517304907,2.046206205535403,0.4910537035029128,0.5210102827316907,1.4958783388137815
young_20210324_srd2c3_r1,1021.5114,198.5,32.34365471749933,0.5575187969400828,0.0094098607078194,0.2817669172667512,0.4747058475494384,0.4572011915420668,1.1433866589812796,,17.650976593894068,1.614191614685314,0.2857142857142857,0.9419219940966064,0.9866164922714232,0.2857142857142857,0.3316696338770382,-0.0807139351735541,0.1601411867927816,2696.972412109375,5.387332360658705,0.1072721786360893,1.6039498398306036,4.115639580999573,1.012526718991523,-0.2695739313593271,0.0028088737291798,16.535453733928982,0.0175442627030099,0.4033412887828152,0.0310501098632812,0.0,0.625,0.1669894708412095,0.076,1.232595164407831e-32,-0.3292314576789733,-0.4999999999999999,0.9124713628429812,0.2972067387809382,0.2554894693176763,128.4887595101336,0.2301018507377094,2.3580128551597475,0.5789354325228927,0.5061164651571776,1.926267385482788
young_20210324_srd2c7_r1,882.1469999999999,195.5,18.51490051257447,0.5840475773496547,0.0065070036798715,0.4833391638548767,0.6445625896453857,0.3336230093489757,1.0233654056577566,349467.64813705266,16.75143934069723,0.4909253458159965,0.2,1.035960328022392,0.9733362793922424,0.5185185185185186,0.3007434086992029,-0.0369536063537826,0.0461680304457593,2012.0595703125,5.375757641152889,0.0451781059947871,1.5738375284748607,4.553893930292052,0.9755376124540952,0.0741015439810124,0.0014927740974549,11.85514166146498,0.0216193783933915,0.2081523378982016,-0.0749109649658203,0.0,0.4615384615384615,0.5814742919344185,0.0972375,0.0029299432357329,-0.2343703704847409,-0.4081639520874741,0.9350589821721056,0.2576144117219663,0.3361331547851628,155.33402975010446,0.0971381036962183,2.1912511638605485,0.5269334058083947,0.5492779295644243,1.9551295042037964
young_20210324_srd2c8_r1,612.3138,218.0,36.23691613151646,0.4324212784918145,0.0248391591012477,0.8270397424103801,1.1043469235301018,0.7512790709147259,0.6212305687252053,-28727.790881718774,24.995299591555906,0.4438820277641208,0.4,1.006677992422573,0.9761648774147034,0.5333333333333333,0.3009886657763678,-0.0378749343421615,0.1456364766274782,1567.537109375,5.363347296355297,0.1020581731587004,1.6550342466643253,4.049629450897463,1.2096867793145512,-0.2487404155078698,0.0023045197870181,13.65629985391251,0.0198689464222411,0.2290344422330484,0.0,0.0,0.3076923076923077,0.0024655248670297,0.0787,0.0245348831823147,-0.460500046744235,-0.3515106803807721,0.9502154594366689,0.4018529809188498,0.8015824424238417,101.63147172464204,0.2063839331906089,2.0848283948065665,0.5471480463970718,0.534838247056851,1.7183189392089844
young_20210324_srd2c9_r1,,311.0,31.60227653711581,0.5184862692218026,0.0035078823566436,0.259142665756253,1.9767995286941529,0.3881701728630132,1.5498337866263794,,14.374505218304655,0.1416430246417105,0.6666666666666666,1.0211623923690434,0.986906111240387,0.5416666666666666,0.2876890095048807,-0.0366809569413132,0.0984561471375158,2369.276611328125,5.32790252672962,0.1123491179201485,1.3792056836539768,4.480743681322389,0.9316637149913533,0.1630364003760006,0.004422802081575,10.280300138887156,0.0197631278794051,0.1896556519158825,0.0394532606336805,0.0,0.217391304347826,0.3096859112190517,0.1201432098765432,0.0113944766163216,-0.3760710088352438,-0.0636099221456337,0.9218461436766644,0.2256871118088411,0.1789348845432505,144.72987700941155,0.0898083918875178,2.4005873262456507,0.5319938486047652,0.6216020053038959,1.9359333515167236
young_20210324_srd3c3_r1,886.5948,237.0,37.13378194858062,0.4931648177210784,0.0065985661931335,0.3837973704191997,0.7815691669106483,0.2787917193869804,1.628367921832312,378970.85097529105,13.249130585225416,0.9714687714718782,0.3333333333333333,0.9343983604860112,0.9769392013549804,0.2857142857142857,0.3082253590384165,-0.0601809887702918,0.0183031756673811,2361.480712890625,5.37030715431079,0.0480446927374301,1.6570406023303834,3.9815569601900407,1.161680530141231,-0.1747589415780217,0.0023111514389481,19.091835442065975,0.0161848130417719,0.2311661036850914,-0.0183110809326171,0.0,0.2,0.0343014400235326,0.0663875,0.0,-0.3143522955993892,0.0,0.9267902029817432,0.2283797949650505,0.2318623645750518,56.71170674578404,0.1831961140534241,2.0372124713109616,0.5255380301286338,0.4505760870056554,2.148362398147583
young_20210324_srd3c4_r1,,166.5,55.72880666135957,0.4900723426199601,0.010746294632554,0.7443066286351864,,0.517714491448683,0.5747795250539367,,17.570690781940076,1.1537419848868726,0.3333333333333333,1.1182105984199706,0.9805489182472228,0.7777777777777778,0.295021780988564,-0.0186440885893824,0.1582005660112963,2073.8974609375,5.358511108830202,0.120767960363336,1.6498958980215428,3.9728503586543265,1.1859214533328153,-0.1185764430750984,0.0005737580519193,23.02904130068378,0.0239016944133493,0.2318354012471736,0.0110352325439453,0.0,0.125,-0.310091546148636,0.09368125,1.232595164407831e-32,-0.3450289957009415,-0.4999999999999999,0.9367976910243778,0.3969846538753795,0.6398656378585439,112.4462420098029,0.1370782848285726,2.231397911215654,0.5687771081120585,0.4654690291760072,1.8314871788024905
young_20210324_srd3c5_r1,,155.0,33.75151745244158,0.5325639648834707,0.0054043098352849,0.9623367327820418,0.5732905411720276,0.2816108596285723,1.3850937754657089,259043.06074844793,19.187899080006993,1.0194248498820535,0.1818181818181818,0.9917092183173328,0.9848520159721376,0.5416666666666666,0.358096862244087,-0.0732809596446369,0.1161037019464673,2225.65087890625,5.413362208733715,0.0849811676082862,1.7171711377845804,4.143903133242812,1.0881228987868763,-0.2189280883634628,0.0024400608253885,15.670101699215683,0.0174321099894769,0.1662240123959106,-0.0474577331542968,0.0,0.4166666666666667,0.4780797731627402,0.079425,0.0046894046372805,-0.4006181733402755,0.0,0.9324108993317426,0.3266996426867078,0.5628067165887819,106.71979452617148,0.1599432272796477,2.2371614688212005,0.6452504487818463,0.4440286353400425,1.914223074913025
young_20210324_srd3c5_r2,1144.5672,193.0,22.103923160778784,0.5503845000948382,0.0112342443317174,0.7551183460745912,0.6562859102010726,0.7916107166379265,2.217025431711241,237408.2093273948,15.93491674093141,1.1257078945216654,1.0,0.9089272096302098,0.9605221748352052,0.2777777777777777,0.3483788197181117,-0.1587019757597764,0.0777404632571818,2395.39208984375,5.228141740609203,0.0906298003072196,1.6887298997029352,3.949828976343507,1.0723593559147109,-0.151725155686848,0.0011076402814412,12.35752517840802,0.0246370808651116,0.5525986725787958,0.1429073333740234,0.0,0.1,0.8426944068951565,0.0522,0.002159020553319,-0.3864912272740395,-0.4999999999999999,0.9290947245895514,0.3274747238995401,0.4666431861281044,143.36764785472465,0.2293042925995376,2.0879351989930477,0.4626903412502299,0.516676428994217,1.9415756464004517
young_20210324_srd3c6_r1,,178.0,32.64146125412827,0.5490398817505111,,1.1870014769295418,,0.5864178599143103,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4831536614829137,0.0,0.0,0.0,0.0,0.0,4.60478865128872,0.9680445442191646,-0.2787924145710369,0.0076139800828747,7.524209509555694,0.0293705158667686,0.0866681603438427,-0.032803955078125,0.0,0.1071428571428571,0.5725819084571112,0.1072148148148148,0.012085596394324,-0.3340623442934563,0.0,0.9486584648127706,0.0,0.0,0.0,0.0272724019195761,2.1904434120290475,0.5087628510358653,0.0,0.0
young_20210324_srd3c7_r1,,164.0,11.907929380616386,0.5617965249085568,0.0148533005267381,0.3539503878970658,,0.4424358658058539,0.6973317569439412,241674.75981049295,12.486884921495948,0.185893202548069,0.6666666666666666,0.9794786628970008,0.9873831868171692,0.3333333333333333,0.2827731242420412,-0.1116148659267432,0.1529420441713544,2003.6572265625,5.326602986583577,0.105118326912493,1.817520260179897,4.645503614436937,0.9511816355612576,-0.1989191733093485,0.0042854995963088,6.302407270788755,0.019263188064772,0.246081195156265,-0.0730276489257812,0.0,0.1578947368421052,0.4796374393329946,0.10411875,0.0267904365086523,-0.3125065747462378,0.0,0.9260572835321634,0.2986434418573184,0.1133034629572638,48.6475766071794,0.0316977851914305,2.3410859019586017,0.5017930009596847,0.4635461318485255,2.210258960723877
young_20210324_srd3c7_r2,,173.0,29.152989377942067,0.5200955033306709,0.0014838958159089,0.2656187823054498,1.094216911303997,0.4362415185215303,1.2168481399068076,-22276.83123686648,8.644394761538601,0.0210198977598816,0.6,0.9894396479521744,0.970303475856781,0.6666666666666666,0.2664209105639539,-0.0760253389308835,0.0367064087802314,1338.326904296875,5.213602058184305,0.0566153846153845,1.7810255585696788,4.4047149122981235,1.0621536625292702,0.018134182727005,0.0029244931533409,12.36788986332372,0.0240706961433144,0.168144950377914,0.29790283203125,0.0,0.4210526315789473,0.3027551508106948,0.10371875,0.009341998154139,-0.4423380828838849,0.0,0.9418270792156732,0.0,0.1607293724548495,74.75644792111709,0.1526000596815143,2.238346651782286,0.4912672663163353,0.473700495440623,2.214486837387085
young_20210324_srd3c8_r1,,256.0,37.237510470134055,0.4714499406332645,0.0008234063861891,0.2310826842491274,,0.4598364320502084,1.4423169435314358,,13.59900308991105,1.2986110894212914,0.2857142857142857,0.8419415018167661,0.9705467820167542,1.0,0.2886830934420425,-0.1619468426907125,0.1052186189191717,2566.011474609375,5.234073903047376,0.1188118811881187,1.6513680485601434,3.951562273810911,1.0943705192884958,-0.1572817361340015,0.0007870373972848,14.546791414086888,0.0167744836748558,0.2507999457225485,0.0570720672607421,0.0,0.7142857142857143,0.5732226259887515,0.0703,0.0,-0.3952331853738668,0.4999999999999989,0.9239315677710264,0.229108221944011,0.2194492079637993,71.37583832641526,0.1783501455383065,2.367437376083183,0.5031653445104564,0.4152131853127971,1.9112446308135984
young_20210324_srd4c10_r1,,167.0,165.39777743917406,0.3399290245897484,0.0137893445789814,1.048607377024561,0.5317746524691581,0.6824586664725248,0.6013294182853082,274810.36233475304,19.067086806341035,0.860172314012665,0.0,1.005660985262113,0.9612902998924256,0.3333333333333333,0.3630131893344606,-0.0256352911597734,0.142057005695978,1495.9254150390625,5.318717148104962,0.0983827493261455,1.788497185430181,2.9664943917050777,1.377257261518127,-0.2366375368808917,0.0009738655422868,32.57080234473802,0.0216095349684278,0.3140431798554467,0.1320918782552083,0.0,0.2142857142857142,0.6340966409334708,0.0578271604938271,0.0,-0.3644443233616564,-0.3371034439420251,0.9270799789896064,0.2233923283774778,0.4442701605457992,89.44726706144769,0.0762883876002382,2.23940425846955,0.4951930937686186,0.4053303179518666,1.731644630432129
young_20210324_srd4c11_r1,,186.0,177.66086125291082,0.355354744125613,0.0090713156387209,0.9683111489842092,,0.4296306657836662,0.9447272019939692,,12.612366992005908,0.1147142270985652,0.0,0.901924371160105,0.9775758981704712,1.0,0.3035519584977304,-0.2025791631138593,0.1299683748641329,2719.247314453125,5.336537393278846,0.0988433228180861,1.6525743623276756,2.8398396107970556,1.352602458090171,-0.1689990277451476,0.0018930446375614,39.563096540297806,0.0194710373122048,0.1250462518303834,0.0424104817708333,0.0,0.25,0.27749305800905,0.053274074074074,0.0,-0.2299057363909936,0.0,0.9157615436700384,0.0,0.1423041235272415,69.72954169875588,0.1308498260499493,2.2622939695405377,0.5554081264051923,0.3829719197134382,2.233647584915161
young_20210324_srd4c12_r1,1197.1995,213.0,467.7791611009609,0.3904124860356438,0.0057472088374197,0.8748420660813941,,0.4672308105213483,0.6704914377330635,-600770.5549809299,17.40675146156723,0.2903121240850373,0.5714285714285714,0.9747639962290844,0.97635155916214,0.3333333333333333,0.2928473651703158,-0.0457454402455816,0.0216431921476444,2770.55224609375,5.3386196730037785,0.1212320268593533,1.379398856729104,3.029015318090858,1.192666924265824,-0.3168589088266461,0.000349365794172,102.75719344087038,0.0215288316472216,0.1269015374658492,0.0654398600260416,0.0,0.4375,0.7133686756395352,0.0943407407407407,0.0036656251019605,-0.5549032889584821,0.1532703649368703,0.9330329016680456,0.3423347329403264,0.2926778347780281,156.58729328008354,0.14086297676756,2.200664284231187,0.4815784011849385,0.4526839456994572,1.813499093055725
young_20210324_srd4c13_r1,891.7838999999999,188.0,526.6086308619637,0.419824561366682,0.003660509828478,0.6431578946804247,1.2260552664756774,0.3984997263891929,1.2271768643305117,597937.0219060223,20.408833190937703,1.4634100249282704,0.48,1.0310403176670575,0.9730432629585266,0.4242424242424242,0.3498072312801754,-0.022388892185985,0.0222548105483585,2396.90380859375,5.26091509497538,0.0429537181487259,1.5155582190223704,2.9548141307768274,1.4612813084154814,0.0355281806189558,0.0003525342276501,147.53359565327108,0.0203035750384649,0.5082706766917285,0.0195560709635416,0.0,0.1,0.5452388762326851,0.0832987654320987,0.0223067953377556,-0.4551928715063141,-0.0813862062490864,0.9289254686052776,0.3112457767281185,0.826118410874999,144.49869448180232,0.0853943426789048,2.1053558689561696,0.502548441525949,0.5186467090999354,1.7335474491119385
young_20210324_srd4c14_r1,,175.0,47.942268613325346,0.4797252283576544,0.0094693545252084,0.4432238415876415,,0.3496752282773033,0.6271383534378375,,9.09947191516767,0.0,0.0,0.0,0.9631714820861816,0.0,0.3265376317205224,0.5785075808085829,0.1634806540854632,2380.82177734375,5.300985466674329,0.1195652173913042,1.8327602768319864,4.263001905221035,1.0053874918179102,-0.1732876236254078,0.0028505742307389,16.443467354988666,0.0259455851562267,0.2312138728323696,0.1102937825520833,0.0,0.3478260869565217,0.2150558920537623,0.1163259259259259,0.0083335999960323,-0.3418393393046483,0.0,0.9430562042624462,0.2611966659738965,0.0715193609167384,27.54613035748705,0.07035673097485,2.2496981099337447,0.5306315789466419,0.0,2.456303119659424
young_20210324_srd4c1_r1,,147.0,41.18725199353942,0.5058955071654914,0.01464060600847,0.5046757470517711,,0.3289680205137537,0.5843163174050455,,12.416264325639975,-0.5419809213867368,0.0,1.1222278968485713,0.9704063534736632,1.0,0.3416011942168275,-0.0538049813534848,0.1800128875875168,2332.618408203125,5.3738023172192,0.1082474226804123,1.879545804564116,4.114592996777602,1.0645372203957697,-0.1219409774053523,0.0004721898145924,18.44732205104295,0.0220241733373376,0.2121320343551149,-0.0706794738769531,0.0,0.3846153846153846,0.0878702546281962,0.08724375,0.0137454416497688,-0.2518922771474815,0.0,0.9273171938783448,0.0,0.1009726954904624,58.23811255021916,0.1528438495788361,2.211253534375156,0.528409757606161,0.4473758832688198,2.2394094467163086
young_20210324_srd4c3_r1,,205.0,74.86024818907252,0.4686406205213659,0.00444060517475,1.1092611861593735,,0.9121974591129176,1.552663661908185,128024.92620294304,15.4196936033682,0.8286471175006174,0.3333333333333333,0.968876778955458,0.9481619000434875,0.2083333333333333,0.3429594465945553,-0.039426927660414,0.1013946647879238,1298.189208984375,5.250542025284228,0.0904621435594886,1.7339984791262026,4.2376297104093705,0.970289368109866,-0.1454284568499225,0.0022043175009149,23.03449538428514,0.0240506258514599,0.0588227419649138,0.0681237030029296,0.0,0.1666666666666666,0.3092592313045412,0.11620625,0.0053304016513361,-0.552349818554491,0.0,0.9557222591881256,0.2746703070666156,0.6518586676472186,65.6094229049391,0.1466952818381657,2.049984722259359,0.5198718689388481,0.4331256583199406,1.9598222970962524
young_20210324_srd4c4_r1,,172.0,54.39831571768161,0.5089373403546515,0.0163393020629882,1.213710469336701,0.938450829577446,0.4558615142092903,0.5923901611514473,,17.39747053714495,1.0488432989915624,0.5,1.018388595971446,0.9669654369354248,0.7777777777777778,0.3628710861926305,-0.083662470122898,0.201524860146321,2277.519775390625,5.345397086948584,0.1227423516402506,1.8668448572915677,4.368881792256922,0.9825586345183066,-0.3350385768248953,0.008047976502502,19.71982120889091,0.0204352983063266,0.1168194368016197,-0.0472333441840277,0.0,0.2857142857142857,0.6369107697266478,0.0990469135802469,0.0,-0.4337750662492501,-0.5,0.9454650514639096,0.4333260135740758,0.156866223095994,68.88407376853637,0.0918326498693866,2.253903329364193,0.529468148865262,0.4800753495503048,1.9578038454055784
young_20210324_srd4c5_r1,,194.0,60.12061971210142,0.4454130764880473,0.0050331731326878,0.423314749070115,0.6716698632717132,0.2846632800100573,1.3830354730286516,350432.89392552973,18.814073671461305,0.6227595330942991,0.6666666666666666,0.9222680182187588,0.9839186072349548,0.2564102564102564,0.3267879188473945,-0.1283646640856679,0.1431114426101909,2081.325439453125,5.374298966530997,0.1062657792058755,1.7713522559587145,3.995226666619851,1.1755878057318156,-0.0260145737534659,0.0002167237980834,19.242824337824448,0.0242780514974592,0.1825217396239853,0.0599062093098958,0.0,0.3333333333333333,0.2747503181067192,0.1021679012345679,0.0339160773836799,-0.3528240211762238,0.4999999999999999,0.9352457573421038,0.2519945638532159,0.318085678923143,108.95840068110208,0.070658878747519,2.215747199296926,0.5052595689994136,0.4973136495826108,1.8684768676757812
young_20210324_srd4c6_r1,,171.0,50.74479547893829,0.4685435602072204,0.0097914533689618,1.1163793102402193,,0.7086328381542265,0.9036164060938526,-92759.43505496964,20.370802037326165,0.4738168421896311,0.3333333333333333,1.0473204926232345,0.9730090498924256,0.5416666666666666,0.3841066488662827,-0.049858679415672,0.1735987857551719,1371.27490234375,5.337593489130041,0.0885447106954996,1.6625850975699643,4.191563591748109,1.024137749522492,-0.2442316708893029,0.0008820487777468,17.185804970912017,0.0231463106841941,0.1197939326546597,0.0354270426432291,0.0,0.3684210526315789,0.2054592232284006,0.0968938271604938,0.0347181344128262,-0.3736051690428175,-0.4999999999999997,0.9462662688540936,0.3425727045332236,0.4791230073572688,84.88623234835961,0.1143247929093449,2.066738636340244,0.5285485697868203,0.518303867681066,1.897425651550293
young_20210324_srd4c7_r1,,174.5,77.03081156086276,0.3501533590234339,0.0155860055238008,0.834273275864819,0.8078698889493942,0.7732287517900451,0.6336635983187481,1307324.8087876453,20.86388089471413,1.9342805445457931,0.4,0.9351243179736088,0.9766272902488708,0.5555555555555556,0.3433969361254385,-0.0881292985448236,0.1817779699498329,2560.582275390625,5.392978607727883,0.1008249312557286,1.7286417977481678,3.157571959231805,1.233828954521921,-0.4102433537497842,0.0010865652816395,16.095035411122904,0.0134315555891427,0.1329098857224946,0.1312116156684027,0.0,0.375,0.753632797541931,0.0462320987654321,0.0192270391884199,-0.287963250363819,0.4999999999999999,0.917620701731851,0.4183041451571807,0.2706537217472458,73.00803490837318,0.0971848322492677,2.119731760571594,0.5061546901699182,0.431845013905663,1.862018346786499
young_20210324_srd4c8_r1,,173.0,59.926519707616045,0.5156769102454655,0.0146588515490293,0.8287998338009966,,0.6564706915521713,0.5216775196246989,1249679.210004673,12.338307053772027,0.0662156772414883,0.0,0.9408321079864412,0.9852283596992492,0.3333333333333333,0.3365470079804327,-0.1057389580267947,0.1783301204009603,2457.6025390625,5.379880302673753,0.1151699644850329,1.7836244531385093,4.318191232244465,1.0235932504228242,-0.049518125075357,0.0027629917352021,20.856391767888724,0.022778781779127,0.0255732984476589,0.0474965413411458,0.0,0.2692307692307692,0.1082200288380246,0.0935407407407407,0.0049119623485848,-0.362076994139083,0.0,0.9352100958752104,0.0,0.0838510266857556,95.97276744950489,0.1591113715241041,2.064675889701646,0.5411742406764091,0.4560072814830175,2.2530300617218018
young_20210324_srd4c9_r1,831.7385999999999,181.5,381.7617484058552,0.4082907438491435,0.0025812676176428,0.951164111192372,,0.358854353042655,1.0921430417720357,21477.88872096454,19.957579982487584,1.1091715084413225,0.4444444444444444,0.9518295030570476,0.976162850856781,0.3555555555555555,0.3381495732468187,-0.0918706160279956,0.0974966064035788,1784.65625,5.324036016794207,0.0720324057766819,1.4904923425940295,2.8188370492172146,1.2579192557847811,-0.3519308690172459,0.0004432216008497,103.36569807198156,0.0193157501620228,0.2496614760779685,0.1228744845920138,0.0,0.1578947368421052,0.3945244860222271,0.0821728395061728,0.0155418063121565,-0.3847278984890234,0.2545938557363809,0.9251865465412268,0.4401080086100871,0.7775350190792236,106.39381500685764,0.1372796559292368,2.2183209877557166,0.5058432806569432,0.4956471897639316,1.8016070127487185
young_20210324_srd5c10_r1,,186.5,66.51413781706651,0.344819682125243,0.0082902004942297,1.0695293397715824,0.5657266125440598,0.8181824237556483,0.9934266799818752,452066.2727327857,22.71681482080793,1.1917417610140977,0.4615384615384615,0.9675394460219496,0.9825060367584229,0.3055555555555555,0.2896679897084633,-0.0978733590380578,0.1418079087048434,1973.0911865234375,5.322232624498733,0.0930473884469041,1.6049942449668666,3.4682599606045015,1.4406757981072282,-0.213314612943571,0.0066685660693641,14.059643386824693,0.0183871886964238,0.3171025339843595,-0.09430419921875,0.0,0.3076923076923077,-0.1522107814210904,0.0575753086419753,0.0005023323211626,-0.3758462492699246,-0.1637823918488211,0.9155402639957564,0.2363312207449284,0.7264905219347658,102.71263708850424,0.1128180405016001,2.1846595807278866,0.5824845958994243,0.4832226503052028,1.662122368812561
